tweet_id,tweet,annotator_1,annotator_2,annotator_3,anno1,anno2,anno3,label
1551674100359249921,@user @user Akajagari mwifuriza u Rwanda muzajya kugakorera ikuzimu mu buturo bwanyu,69,70.0,71,negative,negative,negative,negative
1554197329435148293,"@user @user @user @user @user @user @user @user @user Ariko ye, ubitekereje kuko ubona bamwongeje mwalimu rero?",69.0,70,71,neutral,neutral,neutral,neutral
1409205460960481291,@user Biragaragara ko iyo gahunda yo kugarura abanyamahanga iri hafi pe,69,70,71.0,positive,neutral,neutral,neutral
1451411777401597952,@user Amen 🙏. Urakoze cyane Muvandimwe nawe bibe bityo,69,70.0,71,positive,neutral,positive,positive
1410702351413960710,Utabeshye murusengero bateretse imbere uduseke kamwe arako gushyiramo amaturo yo gushimira pasitoro akandi perezida akandi Google...nakahe kakuzura mbere?,69.0,70,71,negative,neutral,negative,negative
1426621428967870474,Ibaze ko Cher wanjye yanze kumbwirako yanyanze ariko ndabiziko yankatiye kubera nanze kumuha Bizou💋 abambeshya ngo arankunda yewe,69.0,70,71,negative,neutral,negative,negative
1520460201094270977,@user @user @user @user @user Hamwe na @user nawe assignment ari kuyumva nez,69,70.0,71,positive,neutral,positive,positive
1351465808917102592,@user @user Strawberry flavored kuko igira impumuro y’inkeri. Nta kuntu mwagabanya ibiciro. Ibibazo by’imirire bimeze nabi kandi murabona n’icyorezo cyaradukenesheje bikabije!,69.0,70,71,neutral,neutral,neutral,neutral
1403985995062812680,"Uyu munsi ni umunsi Mpuzamahanga w'Abafite Ubumuga bw'Uruhu. Bafite umubiri nk'uwacu, Ubwenge, Ubushobozi n'ibindi. Tubashyigikiye bavamo abantu bakomeye. Tubakunde❤️ #AlbinismAwarenessDay https://t.co/XLxMYFkpLD",69.0,70,71,positive,positive,positive,positive
1458350853593649154,"@user @user Oya pe! Reba ifoto yanjye kuri Avi, uyigereranye n'uwo muntu, ntabwo Ari jye pe!",69,70.0,71,neutral,negative,neutral,neutral
1553278805015420928,"@user Uri ikijuju kdi ibijuju bigoye kubona Umweru n'ubururu, wowe Rusuferu azakwakire ikuzimu",69.0,70,71,negative,neutral,negative,negative
1481565260914085888,"Ariko abantu barushya nk'ahaterera. Iyo bafashe abantu ntibaberekane induru ziravuga ngo "" runaka yaburiwe irengero"" ngo "" runaka bamunyuruje"" ... https://t.co/80gciFieIm",69.0,70,71,negative,negative,negative,negative
1467182646186983435,@user Mbakura mu bukene nimanukira,69,70.0,71,positive,neutral,positive,positive
1480902402438012935,Wowe urabyumva neza cyane. Uko niko kuri rwose ibindi ni ugushakisha gusa! https://t.co/CcvDI26A6M,69,70,71.0,positive,positive,positive,positive
1552214763257700352,@user @user @user @user @user @user Ubu se nakwihanganira aya masaha 24 ntarazana ibimenyetso by'ikibanza aha!?,69,70.0,71,neutral,neutral,neutral,neutral
1417031695690240005,Bakiriya bacu. Turabashishikariza gukomeza kwifashisha ikoranabuhanga ryo kubitsa no kubikuza kuri telefone igendanwa mu kubitsa (*182*4*2*11*7#) no kubikuza(*182*4*3*11*7#). https://t.co/mCCQA4Hizi,69,70,71.0,neutral,positive,neutral,neutral
1406909255261827074,@user Sinzi uwo numvise avuga ngo umugabo unywa yogati yakwambara na sitiringi ndamubaza ngo sitiringi ni ibiki ntiyansubiza.,69.0,70,71,negative,positive,negative,negative
1410882637900746752,"#RwOT Waha iki @user yagejeje imihanda,amazi meza, amashanyarazi,amashuri,ivuriro...ku baturage bo mu tugari duturiye Ishyamba rya Bishop; MU RUGANO?",69,70,71.0,positive,positive,neutral,positive
1550402178371801089,Mwana wa mama waje tukajya twivugira story zubusambanyi ko ntawe uzatwinjijirira https://t.co/dPHbdOonIu,69,70,71.0,negative,negative,negative,negative
1550747862526574594,@user @user Ko numva malayika yarakoresheje igitugu cya hatari mwa? 😂😂,69,70,71.0,negative,neutral,negative,negative
1439862454117404673,Ubwo irushanwa ryaraye rishojwe Amahoro muce inkoni izamba. https://t.co/erjOmMirZU,69,70,71.0,neutral,neutral,negative,neutral
1352659074043830276,"Umukino ujya gutangira, Umunyamakuru yagize: Maroc niyo ihabwa amahirwe ariko dutegereze ugutungurana kwa les guêpes https://t.co/JjPTNy31Gq",69,70,71.0,neutral,neutral,negative,neutral
1428307834530320394,Umva abastar mwanze kubakira iwanyu ahubwo mukirirwa hagati yamaguru yabana babandi umva muzabona ishyano mwankozi zibibimwe toka muri ibicucu #Ishazathursday,69.0,70,71,negative,negative,negative,negative
1390673090049359873,Ko intangiriro yubunebwe arukunyurwa ubundi unyurw ute?🤫🤫 https://t.co/60aVEmTJZW,69,70,71.0,neutral,neutral,negative,neutral
1546547558616649728,Maman we ni umunyarwandakazi nawe! Umuhungu witwa Eric w’i Ngoma niwe ugenda ababona buhoro buhoro! @user @user https://t.co/eGCSFVcfm5,69.0,70,71,neutral,neutral,neutral,neutral
1414660428572016644,@user: Abagore 24 bafatiwe muri “Kitchen party” barenze ku mabwiriza yo kwirinda Covid-19 https://t.co/toi5GiHjuY,69,70.0,71,negative,negative,neutral,negative
1390869069734232066,@user Kutavuga rumwe n'Ababyarwanda ari Umunyarwanda? Bikamumarira iki?,69,70,71.0,neutral,neutral,negative,neutral
1539628563779014657,@user Umutwe uri kurya iki ma???,69,70.0,71,neutral,negative,neutral,neutral
1451501325057921029,Mbwira igitutsi kimwe ushaka ko ngutukira shaddyboo dore mufitiye inzika😭,69.0,70,71,negative,negative,negative,negative
1424061020780310528,@user Uzana nde?? Wemezwa n'iki ko inzu izaba Ari iyawe?? Kuryama?? Ako ni ko kamaro k'umugore kuri wowe?,69.0,70,71,negative,positive,negative,negative
1436933977093382146,Ngaho da ubuse yabukoze muri England. https://t.co/V8al1mO2pf,69,70,71.0,neutral,positive,neutral,neutral
1450848455572721674,Ibibintu byaje byogutera imiti ya maralia bimaze kuduteza abaturanyi Urabona ngo umwana ansure nasohoye ngobatere kwer ndamubeshya ik Koko 😭😭😭😭,69,70.0,71,negative,negative,neutral,negative
1555859473469775879,"Mu muhango wo kwerekana abakinnyi ba @user uri kubera i Shyorongi, hahembwe Umukinnyi muto w’umwaka akaba ari Ishimwe Pierre https://t.co/DLlGbCwaDC",69.0,70,71,neutral,positive,positive,positive
1504065824600035329,@user @user Yasaze kuri muheto Kandi ntabwo akunda umusore ufite umutwe munini 😏,69,70,71.0,negative,positive,negative,negative
1358139620060499971,Abumva neza ni nde wumva ijambo rikuriki ngo « Koronavirusi mbona... https://t.co/S9Cw1JeyNj,69,70.0,71,neutral,neutral,neutral,neutral
1542149005232275457,"*BYOSE BYARANZE MAZE GUKURA😭____Ingaruka Zo Gukurira mu babyeyi Bagoranye/Babaswe N'inzoga* 👇 https://t.co/YcwmKFPSTn #hirwanda @ Kigali, Rwanda https://t.co/jKQFN6mB6E",69,70,71.0,negative,positive,negative,negative
1390371321725476873,@user Ahubwo iyi kipe ko ishaka gukwepa Final bite byayo😂😂. Turabategereje pe,69,70,71.0,negative,positive,negative,negative
1401566896932147206,Turi @user uwagenze na Volcano yifuza guhora agenda nayo Service nziza barayoboye mumajyepfo ntimwatanzwe RUSIZI ntimwatanzwe n'ahandi henshi https://t.co/XrH7epC3WK,69,70,71.0,positive,positive,positive,positive
1354173478270865408,😭 😭😭😭😭. Ushobora kubaho wibwira ko amarira yagushizemo igitego kimwe kikaza kikakunyomoza! Feeling now!,69,70,71.0,neutral,neutral,negative,neutral
1518539827972820994,"@user Karame wa Mfura we! Twizere ko byari amahoro. Inka ntizikazimire, amata aguhame.",69,70,71.0,positive,positive,positive,positive
1489445134370541568,@user @user @user @user @user @user @user @user @user @user Nge ntag nkoresha Tecno 😅,69.0,70,71,neutral,positive,neutral,neutral
1532590954548436993,@user Ndumva nta kigoye kirimo. Kwandika e-mail no gutegereza igisubizo gusa!,69,70,71.0,neutral,positive,neutral,neutral
1545727788950355968,"Umwaka wose urashize ndi kuri Twitter Genda ukore Follow dukomeze kubana mu muryango mugari 🙏 Ni @user @ Mugesera, Kibungo, Rwanda https://t.co/mKKDt9noJR",69.0,70,71,neutral,positive,positive,positive
1375380007426519046,@user @user Nubundi na tente zirubakwe hagatangirwamo service zubuzima runaka. Ark ikigo nderabuzima bisobanuye service zisumbuye kurizo uvuga.,69,70,71.0,positive,positive,neutral,positive
1509773324871774210,Nta soni nta n'ubwenge agira!!! https://t.co/f8QSzjYI8l,69,70,71.0,negative,negative,negative,negative
1538954883109470210,Harya kunywa ni Iki ni ukunywa ukagenda ugwirirana. Oya rwose mureke kwiyandarika https://t.co/MNuH0GTBVv,69,70.0,71,negative,negative,negative,negative
1499819645334958092,@user Aho bukera nayo iribwurire kbc,69,70,71.0,neutral,neutral,neutral,neutral
1531411143922688004,Nanjye numva aribyiza kuvugisha ukuri kuko tubatora tubizeye bayobozi umuturage kwisonga tuzagera kuri byinshi dufata nyije Nyakubahwa @user #RwOT #Rwanda #Ukuri https://t.co/HoLH3AAY72,69,70.0,71,positive,positive,positive,positive
1437122425838264323,@user Ziga mu zihe departments?,69,70,71.0,neutral,neutral,negative,neutral
1433673773652357138,Tubabajwe bidasubirwaho n'urupfu rutunfuranye kdi rudasobanutse rw'umuhanzi akaba umutalamu wacu Tuyishime Joshua a.k.a Jay pole.Imana Imuhe iruhuko ridashira,69.0,70,71,negative,negative,neutral,negative
1495702897077760006,@user Hahahahh reka nicecekere sinjya ntukana gsa ubanza baba batarimo 2 hhhhh,69,70,71.0,positive,positive,negative,positive
1498256187472678914,"Umunyeshuri wo muri kaminuza utagira umukunzi nawe Ari muri ba ntahonikora, imfubyi, mayibobo,etc ......😂😂😂😂 https://t.co/MQsruSYBQD",69,70.0,71,negative,negative,negative,negative
1497420317446131713,@user @user @user Si ngombwa iyo yose itegeko rivuga iri munsi yiyo,69,70.0,71,positive,neutral,neutral,neutral
1552618442125185025,@user Nibyo kabsa bro. 👊👊👊👊 Aho tubyumva kimwe tanu kwa tanu,69,70.0,71,positive,positive,positive,positive
1501463844329242626,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Abagabo bagomba gufasha abagore mu kubahiriza ihame ry'ubwuzuzanye n'uburinganire,69,70.0,71,positive,neutral,neutral,neutral
1433712728242335764,"@user @user @user Oya @user , rwose dufashe. @user hari inama yatanze ku bintu bya Bitcoin, kandi turayizera nk’urwego rurebera kandi rukanarinda ubukungu bw’abanyarwanda.",69.0,70,71,neutral,positive,positive,positive
1431945772342431745,Korode woweee😂😂😂😂 #Catfish pour me water ibyo nibiki uri kutubwira arkoo😂😂😂 https://t.co/TRFGU7dHfx,69.0,70,71,neutral,neutral,neutral,neutral
1381767111798894601,Inkuru Yuko Agathe Uwiringiyimana Wari Minisitiri w'Intebe Yishwe urw'Agashinyaguro n'Ingabo za FAR SOMA HANO INKURU IRAMBUYE https://t.co/cdAZumoUsB https://t.co/cdAZumoUsB,69,70,71.0,neutral,negative,negative,negative
1477168779792687104,"@user @user @user @user @user Ko umukozi udakingiwe se akurwa mu bandi akabanza akikingiza, umukinnyi udakingiwe iyo aba ari we uhagarikwa aho guhagarika championa.",69.0,70,71,negative,negative,neutral,negative
1514188825077104645,@user @user Uzakurikirane amakuru utubwire uko byarangiye,69.0,70,71,neutral,neutral,neutral,neutral
1394229082431369217,"@user 🤣🤣🤣 Eulade, uri gufana ikipe yose izakina na Patriots?",69,70,71.0,neutral,neutral,neutral,neutral
